,service_name,name,on,address_1,address_2,lat,lng
0,동물병원,하나카동물병원,정상,서울특별시 강남구 역삼동 834-45번지 동광빌딩 1층,"서울특별시 강남구 역삼로 138, 동광빌딩 1층 (역삼동)",37.4942254,127.0347102
1,동물병원,튼튼동물병원,정상,서울특별시 강남구 압구정동 426번지 현대아파트 상가 1동 201호,"서울특별시 강남구 압구정로 151, 상가 1동 201호 (압구정동, 현대아파트)",37.52622210000001,127.0244795
2,동물병원,에이드동물병원,정상,서울특별시 강남구 신사동 586-3 영석빌딩,"서울특별시 강남구 논현로 813, 영석빌딩 지하1층,1층 (신사동)",37.5092361,127.0357283
3,동물병원,케어덴 동물치과&내과병원,정상,서울특별시 강남구 신사동 627-21 3층,"서울특별시 강남구 언주로 813, 3층 (신사동)",37.5229931,127.0328786
4,동물병원,대치동물메디컬센터,정상,서울특별시 강남구 대치동 990-1 무진빌딩,"서울특별시 강남구 도곡로 520, 무진빌딩 1층 (대치동)",37.4994149,127.0634446
5,동물병원,청담리덴동물치과병원,정상,서울특별시 강남구 청담동 52-6 301호,"서울특별시 강남구 도산대로 540, 301호 (청담동)",37.5245027,127.0527589
6,동물병원,우쭈쭈동물건강검진센터 역삼점,정상,서울특별시 강남구 역삼동 725-29 제이유34,"서울특별시 강남구 테헤란로34길 26, 제이유34 2층 (역삼동)",37.4999202,127.0405174
7,동물병원,아이힐 동물병원,정상,서울특별시 강남구 역삼동 838-9 거암빌딩,"서울특별시 강남구 도곡로 115, 거암빌딩 2층 (역삼동)",37.4902059,127.0329695
8,동물병원,나리울동물병원,정상,서울특별시 강남구 일원동 743 디에이치 자이 개포,"서울특별시 강남구 영동대로 22, 5동 2층 518~519호 (일원동, 디에이치 자이 개포)",37.4909336,127.0751203
9,동물병원,우리동생 동물병원,정상,서울특별시 강남구 청담동 76-12 103호,"서울특별시 강남구 학동로81길 9, 103호 (청담동)",37.5197367,127.0504917
10,동물병원,커비동물병원,정상,서울특별시 강남구 논현동 159-23 보령빌딩 104호,"서울특별시 강남구 강남대로122길 47, 보령빌딩 1층 104호 (논현동)",37.5089723,127.0266848
11,동물병원,디아동물병원,정상,서울특별시 강남구 개포동 158-8,"서울특별시 강남구 선릉로4길 13, 2층 (개포동)",37.4827748,127.0622169
12,동물병원,라퓨클레르 동물피부클리닉,정상,서울특별시 강남구 청담동 100-17 502호,"서울특별시 강남구 압구정로 445, 5층 502호 (청담동)",37.5265497,127.0461088
13,동물병원,VIP 반려동물 암센터,정상,서울특별시 강남구 청담동 46 베디베로스퀘어 2층,"서울특별시 강남구 삼성로133길 7, 베디베로스퀘어 2층 (청담동)",37.51944040000001,127.0490303
14,동물병원,강남예치과동물병원,정상,서울특별시 강남구 삼성동 9-5 201호,서울특별시 강남구 선릉로126길 6(삼성동),37.5167876,127.0446809
15,동물병원,다랑동물병원,정상,서울특별시 강남구 개포동 1281 디에이치아너힐즈,"서울특별시 강남구 삼성로 11, 상가동 103,104호 (개포동, 디에이치아너힐즈)",37.48411050000001,127.0675212
16,동물병원,얼바인동물병원,정상,서울특별시 강남구 자곡동 670 강남센터뷰,"서울특별시 강남구 밤고개로 223, 강남센터뷰 103,104호 (자곡동)",37.4737808,127.1065697
17,동물병원,퍼피즌동물병원,정상,서울특별시 강남구 삼성동 34-3 키스톤빌딩,"서울특별시 강남구 선릉로 636, 키스톤빌딩 1층 (삼성동)",37.5132146,127.042982
18,동물병원,개포동물병원,정상,서울특별시 강남구 개포동 186-17번지 개포종합상가 1층,"서울특별시 강남구 개포로 512 (개포동, 개포종합상가 1층)",37.4892714,127.0688177
19,동물병원,자연동물병원,정상,서울특별시 강남구 개포동 1211번지,서울특별시 강남구 개포로 260 (개포동),37.4792626,127.0509253
20,동물병원,서울동물심장병원,정상,서울특별시 강남구 역삼동 689-2 PRODIGY TOWER,"서울특별시 강남구 언주로 542, PRODIGY TOWER 1~2층 (역삼동)",37.5066962,127.0408665
21,동물병원,수서동물병원,정상,서울특별시 강남구 수서동 595번지 제이스프라자 109호,"서울특별시 강남구 광평로 196, 1층 109호 (수서동, 제이스프라자)",37.4840109,127.0942831
22,동물병원,압구정동물의료센터,정상,서울특별시 강남구 신사동 617 성수빌딩,"서울특별시 강남구 압구정로 226, 성수빌딩 103호 (신사동)",37.5286515,127.0325486
23,동물병원,청담동물병원,정상,서울특별시 강남구 논현동 95-16번지 논현빌딩,"서울특별시 강남구 도산대로50길 13, 논현빌딩 3층 (논현동)",37.5216019,127.0376916
24,동물병원,강남25동물병원,정상,서울특별시 강남구 논현동 90-6 로이빌딩,"서울특별시 강남구 학동로 235, 로이빌딩 (논현동)",37.5155965,127.0350162
25,동물병원,논현동물병원,정상,서울특별시 강남구 논현동 181-8 1층,"서울특별시 강남구 강남대로118길 47, 1층 (논현동)",37.5075029,127.0268078
26,동물병원,놀로동물행동클리닉,정상,서울특별시 강남구 청담동 46 베디베로스퀘어,"서울특별시 강남구 삼성로133길 7, 베디베로스퀘어 5층 (청담동)",37.51944040000001,127.0490303
27,동물병원,VIP동물의료센터 청담점,정상,서울특별시 강남구 청담동 46 베디베로스퀘어,"서울특별시 강남구 삼성로133길 7, 베디베로스퀘어 2,3,4층 (청담동)",37.51944040000001,127.0490303
28,동물병원,VIP동물한방재활의학센터by.Dr.신사경,정상,서울특별시 강남구 청담동 46 베디베로스퀘어 7층,"서울특별시 강남구 삼성로133길 7, 베디베로스퀘어 7층 (청담동)",37.51944040000001,127.0490303
29,동물병원,힐스타동물병원,정상,서울특별시 강남구 자곡동 658-105 강남힐스테이트에코,"서울특별시 강남구 자곡로 202, 105호 (자곡동, 강남힐스테이트에코)",37.4747354,127.1048177
30,동물병원,강남다온동물병원,정상,"서울특별시 강남구 도곡동 545-6번지 1층,2층","서울특별시 강남구 도곡로 174, 1,2층 (도곡동)",37.4913335,127.0384772
31,동물병원,압구정웰동물병원,정상,서울특별시 강남구 신사동 528-3번지 덕산빌딩 203호,"서울특별시 강남구 압구정로 108 (신사동, 덕산빌딩 203호 )",37.5229191,127.0205789
32,동물병원,선릉동물병원,정상,서울특별시 강남구 역삼동 694-11 연안이씨빌딩 1층,"서울특별시 강남구 선릉로 533, 연안이씨빌딩 1층 (역삼동)",37.5068696,127.0467575
33,동물병원,우리집동물병원,정상,서울특별시 강남구 도곡동 180-31번지 1층,"서울특별시 강남구 남부순환로 2737, 1층 (도곡동)",37.4864787,127.0451558
34,동물병원,봄사랑 동물병원,정상,서울특별시 강남구 압구정동 455번지 상가 제2층 203호,"서울특별시 강남구 압구정로29길 68, 2층 203호 (압구정동, 현대아파트)",37.5319756,127.0285632
35,동물병원,혜민동물병원,정상,서울특별시 강남구 삼성동 10-25 대호빌딩 1층,"서울특별시 강남구 봉은사로57길 59, 대호빌딩 1층 (삼성동)",37.5146018,127.0437307
36,동물병원,신사동물병원,정상,서울특별시 강남구 논현동 59-5 진성빌딩,"서울특별시 강남구 도산대로 206, 진성빌딩 (논현동)",37.5196337,127.0290227
37,동물병원,수정동물병원,정상,서울특별시 강남구 일원동 719번지 푸른마을아파트 상가동 102호,"서울특별시 강남구 일원로14길 25, 상가동 102호 (일원동, 푸른마을아파트)",37.4838689,127.0808707
38,동물병원,이비치 동물치과병원,정상,서울특별시 강남구 청담동 1-18번지 2층,"서울특별시 강남구 선릉로 756, 2층 (청담동, 대성빌딩)",37.5222645,127.0396681
39,동물병원,마더스동물병원,정상,서울특별시 강남구 세곡동 581 강남리더스프라자 202-1호,"서울특별시 강남구 헌릉로 569, 202-1호 (세곡동, 강남리더스프라자)",37.4657816,127.1011914
40,동물병원,도곡종합동물병원,정상,서울특별시 강남구 역삼동 761-18번지,"서울특별시 강남구 언주로 314, 105호 (역삼동)",37.4959548,127.0466573
41,동물병원,치료멍멍동물병원,정상,"서울특별시 강남구 신사동 630-23 2,3층","서울특별시 강남구 도산대로 309, 2,3층 (신사동)",37.52237969999999,127.0351738
42,동물병원,닥터펫동물의료센터,정상,서울특별시 강남구 삼성동 35-3번지 1층,"서울특별시 강남구 선릉로 620, 1층 (삼성동)",37.5120913,127.0435002
43,동물병원,가로수동물병원,정상,서울특별시 강남구 신사동 549-1 1층,"서울특별시 강남구 압구정로 134, 1층 (신사동)",37.5243611,127.0234522
44,동물병원,드림동물병원,정상,"서울특별시 강남구 역삼동 771 101호,102호","서울특별시 강남구 역삼로 234, 101,102호 (역삼동)",37.4970897,127.0422033
45,동물병원,대치수동물병원,정상,"서울특별시 강남구 대치동 316번지 1통2반 은마상가 1층 B120, B121 101동 801호","서울특별시 강남구 삼성로 212 (대치동, 은마상가 1층 B120, B121)",37.4959134,127.0618177
46,동물병원,그레이동물병원 강남점,정상,"서울특별시 강남구 도곡동 467-7 아카데미스위트 에이동 104, 202호","서울특별시 강남구 언주로30길 21, 104, 202호 (도곡동, 아카데미스위트)",37.4886722,127.0521024
47,동물병원,24시 스마트동물병원(신사본원),정상,서울특별시 강남구 신사동 587-13 1층 지하1층,"서울특별시 강남구 도산대로 213 (신사동, 1층, 지하1층)",37.5207257,127.0299801
48,동물병원,고려종합동물병원,정상,서울특별시 강남구 도곡동 527-3번지 도곡렉슬아파트 상가동 109호,"서울특별시 강남구 선릉로 225, 도곡렉슬아파트 상가동 109호 (도곡동)",37.487771,127.049038
49,동물병원,스마트동물병원,정상,서울특별시 강남구 개포동 189 개포자이 스퀘어상가 208호,"서울특별시 강남구 삼성로 14, 208호 (개포동, 개포자이 프레지던스)",37.47392850000001,127.0557036
50,동물병원,충현동물병원,정상,서울특별시 강남구 논현동 191-12 1~4층,"서울특별시 강남구 논현로 621, 1~4층 (논현동)",37.5090402,127.0327508
51,동물병원,한 동물병원,정상,서울특별시 강남구 개포동 1187-1번지,서울특별시 강남구 논현로10길 14 (개포동),37.4933303,127.0769501
52,동물병원,24시 청담우리 동물병원,정상,서울특별시 강남구 삼성동 70-6,서울특별시 강남구 삼성로 614 (삼성동),37.51397499999999,127.0561274
53,동물병원,일마레 동물 메디컬 센터,정상,서울특별시 강남구 청담동 132-19 정화빌딩,"서울특별시 강남구 영동대로 708, 정화빌딩 4층 (청담동)",37.521134,127.0571119
54,동물병원,래이동물의료센터,정상,서울특별시 강남구 대치동 649 1층,서울특별시 강남구 남부순환로 2911-1 (대치동),37.4927102,127.0577477
55,동물병원,이안동물의학센터(청담점),정상,서울특별시 강남구 청담동 86 5층,"서울특별시 강남구 선릉로 806, 5층 (청담동)",37.5238647,127.0396187
56,동물병원,원동물병원,정상,서울특별시 강남구 대치동 903-12번지 한상빌딩,"서울특별시 강남구 역삼로 459, 한상빌딩 1층 (대치동)",37.502794,127.0573247
57,동물병원,서경석동물병원,정상,서울특별시 강남구 일원동 684 남경빌딩 1층,"서울특별시 강남구 일원로 35, 남경빌딩 1층 (일원동)",37.4906406,127.0812097
58,동물병원,압구정메이트동물병원,정상,"서울특별시 강남구 신사동 660-7번지 1층,2층","서울특별시 강남구 압구정로 332 (신사동, 1층,2층)",37.5282051,127.0378221
59,동물병원,24시SNC동물메디컬센터,정상,서울특별시 강남구 역삼동 727-8 1층,"서울특별시 강남구 논현로 416, 1층 (역삼동, 운기빌딩)",37.4974055,127.0388822
60,동물병원,나은동물병원,정상,서울특별시 강남구 개포동 1259-4번지 101호,"서울특별시 강남구 개포로 243, 101호 (개포동, 흥진빌딩)",37.4791662,127.0491313
61,동물병원,아크리스동물의료센터,정상,서울특별시 강남구 삼성동 160-21번지 3층,"서울특별시 강남구 봉은사로104길 10, 3층 (삼성동, 동화빌딩)",37.51373299999999,127.0618806
62,동물병원,서울동물의료센터,정상,"서울특별시 강남구 대치동 909-5 1,2층","서울특별시 강남구 역삼로 426, 1,2층 (대치동)",37.5012739,127.0536426
63,동물병원,24시OK동물병원,정상,서울특별시 강남구 역삼동 766-20 역삼프라자,"서울특별시 강남구 도곡로51길 4, 역삼프라자 1층 (역삼동)",37.4955787,127.0498106
64,동물병원,그레이스 동물병원,정상,서울특별시 강남구 논현동 122-20 1층,"서울특별시 강남구 학동로6길 18, 1층 (논현동)",37.5106039,127.0241996
65,동물병원,아이윌24시동물병원,정상,서울특별시 강남구 청담동 47 노블레스타워,"서울특별시 강남구 삼성로133길 3, 노블레스타워 지하1층 (청담동)",37.5196492,127.0491925
66,동물병원,강남동물병원,정상,서울특별시 강남구 논현동 234-26 상하빌딩 1층,"서울특별시 강남구 봉은사로 205, 상하빌딩 1층 (논현동)",37.5077273,127.0344594
67,동물병원,중앙동물메디컬센터,정상,서울특별시 강남구 삼성동 90-8 스타빌딩,"서울특별시 강남구 영동대로 630, 스타빌딩 (삼성동)",37.5155253,127.0493901
68,동물병원,굿모닝동물병원,정상,서울특별시 강남구 청담동 44-15번지,"서울특별시 강남구 학동로 413 (청담동, 청담빌딩)",37.518136,127.0451749
69,동물병원,개포별빛동물병원,정상,서울특별시 강남구 개포동 1229-11번지 동성빌딩1층,"서울특별시 강남구 논현로 70, 1층 (개포동, 동성빌딩)",37.4802905,127.0626272
70,동물병원,예은동물병원,정상,"서울특별시 강남구 역삼동 798-20 1층, 2층","서울특별시 강남구 도곡로 189, 1,2층 (역삼동, 정금빌딩)",37.492431,127.0400167
71,동물병원,위너스 동물병원,정상,서울특별시 강남구 역삼동 732-26번지,서울특별시 강남구 역삼로 235 (역삼동),37.4975803,127.0421412
72,동물병원,마이펫동물의료센터,정상,서울특별시 강남구 삼성동 119-3번지,서울특별시 강남구 삼성로 573 (삼성동),37.51397499999999,127.0561274
73,동물병원,츄츄 동물병원,정상,서울특별시 강남구 역삼동 834-66번지,서울특별시 강남구 논현로67길 56 (역삼동),37.4931656,127.0354302
74,동물병원,와이즈24시 동물병원,정상,서울특별시 강남구 논현동 123-5,서울특별시 강남구 학동로6길 7 (논현동),37.5112831,127.023878
75,동물병원,백산동물병원,정상,서울특별시 강남구 역삼동 725-15 2층,"서울특별시 강남구 논현로86길 22, 2층 (역삼동)",37.5001255,127.0393055
76,동물병원,청담눈초롱안과동물병원,정상,서울특별시 강남구 청담동 125-12 4층,"서울특별시 강남구 도산대로 539, 4층 (청담동, 금원빌딩)",37.5251555,127.0526252
77,동물병원,주주동물종합병원,정상,서울특별시 강남구 대치동 898-8번지 1층,"서울특별시 강남구 선릉로 412, 1층 (대치동)",37.5017178,127.0505772
78,동물병원,최영민 동물의료센터,정상,서울특별시 강남구 논현동 88-4 양현빌딩 2층/5층,"서울특별시 강남구 논현로132길 24, 양현빌딩 2층/5층 (논현동)",37.515181,127.0324379
79,동물병원,자곡퍼스트동물의료센터,정상,서울특별시 강남구 자곡동 636번지 서강플라자,"서울특별시 강남구 자곡로 114, 서강플라자 2층 201호 (자곡동)",37.47202230000001,127.0960065
80,동물병원,임재성동물의료센터,정상,"서울특별시 강남구 일원동 645-11 1층, 지하1층","서울특별시 강남구 일원로9길 74, 1층, 지하1층 (일원동)",37.4909714,127.0875109
81,동물병원,스마트 정형외과 신경외과 동물병원,정상,서울특별시 강남구 신사동 587-13 2층,"서울특별시 강남구 도산대로 213, 2층 (신사동)",37.5207257,127.0299801
82,동물병원,위드펫동물병원,정상,서울특별시 강남구 개포동 1191-4 지수빌딩,"서울특별시 강남구 논현로 18, 지수빌딩 2층 (개포동)",37.4729678,127.0498457
83,동물병원,순수동물병원,정상,서울특별시 강남구 논현동 149-6,"서울특별시 강남구 학동로20길 39, 1층 (논현동)",37.5107907,127.0278621
84,동물병원,동물치과병원메이,정상,서울특별시 강남구 역삼동 827-67,"서울특별시 강남구 테헤란로8길 46, 2층 (역삼동)",37.4958617,127.0322271
85,동물약국,청담별빛약국,정상,서울특별시 강남구 청담동 47-5번지 정한빌딩 103호,"서울특별시 강남구 학동로 443, 정한빌딩 103호 (청담동)",37.51896480000001,127.0493706
86,동물약국,강남보선약국,정상,서울특별시 강남구 대치동 990번지 삼성상가 107호,"서울특별시 강남구 도곡로 516, 삼성상가 107호 (대치동)",37.4992034,127.0630995
87,동물약국,청담온누리약국,정상,서울특별시 강남구 청담동 72-1번지,"서울특별시 강남구 학동로 521, 연앤네이쳐산부인과 1층 (청담동)",37.519988,127.0557439
88,동물약국,별하약국,정상,서울특별시 강남구 논현동 202-19번지 이건빌딩,"서울특별시 강남구 봉은사로 117, 이건빌딩 1층 (논현동)",37.5052783,127.0264493
89,동물약국,개나리봄약국,정상,서울특별시 강남구 역삼동 755번지 한솔필리아,"서울특별시 강남구 역삼로 310, 한솔필리아 2층 26호 (역삼동)",37.4991554,127.0483257
90,동물약국,수라인 한약국,정상,서울특별시 강남구 삼성동 103-22번지 래미안 삼성1차 APT상가 101-2호,"서울특별시 강남구 영동대로114길 56 (삼성동, 래미안 삼성1차)",37.5171344,127.063973
91,동물약국,솔빛동양약국,정상,서울특별시 강남구 도곡동 467-19번지 현대비전21 110호,"서울특별시 강남구 언주로30길 10, 현대비전21 110호 (도곡동)",37.4873616,127.0513255
92,동물약국,맑은하늘약국,정상,서울특별시 강남구 개포동 655-4번지 개포동 메디시스빌딩,"서울특별시 강남구 개포로 265, 개포동 메디시스빌딩 1층 101호 (개포동)",37.48094690000001,127.0529676
93,동물약국,365강남역약국,정상,"서울특별시 강남구 역삼동 858 강남역 222-103,104","서울특별시 강남구 강남대로 지하396, 강남역 222-103,104호 (역삼동)",37.4945723,127.0310219
94,동물약국,신사드림약국,정상,서울특별시 강남구 신사동 580 아세아빌딩 1호,"서울특별시 강남구 압구정로 164, 아세아빌딩 1층 1호 (신사동)",37.5265158,127.0276751
95,동물약국,일번지약국,정상,서울특별시 강남구 역삼동 824-11번지 한라클래식오피스텔,"서울특별시 강남구 강남대로84길 23, 한라클래식오피스텔 1층 106호 (역삼동)",37.4971347,127.0303771
96,동물약국,올리브약국,정상,서울특별시 강남구 논현동 241-7번지 상경빌딩,"서울특별시 강남구 선릉로 669, 상경빌딩 지하1층 (논현동)",37.5165849,127.0412433
97,동물약국,강남역스타약국,정상,서울특별시 강남구 역삼동 825-20번지 강남역 센트럴 푸르지오 시티,"서울특별시 강남구 테헤란로4길 6, 강남역 센트럴 푸르지오 시티 지하1층 b106호 (역삼동)",37.4977256,127.0292972
98,동물약국,강남새천년온누리약국,정상,서울특별시 강남구 대치동 986-9번지,"서울특별시 강남구 도곡로 523, 1층 (대치동)",37.5001569,127.063734
99,동물약국,강남미약국,정상,서울특별시 강남구 역삼동 825-8번지,"서울특별시 강남구 강남대로 376, 1층 1호 (역삼동)",37.4965166,127.0287049
100,동물약국,신논현비비약국,정상,서울특별시 강남구 논현동 200-7번지 urbanhive,"서울특별시 강남구 강남대로 476, urbanhive 지하2층 (논현동)",37.5048971,127.0247797
101,동물약국,강남온누리약국,정상,서울특별시 강남구 대치동 907,"서울특별시 강남구 선릉로 406, 102호 (대치동)",37.5011727,127.0508237
102,동물약국,우리온누리약국,정상,서울특별시 강남구 대치동 629-1 대치 메디칼센터,"서울특별시 강남구 남부순환로397길 57, 대치 메디칼센터 1층 1호 (대치동)",37.49307930000001,127.0583532
103,동물약국,포레약국,정상,서울특별시 강남구 논현동 5-1,"서울특별시 강남구 도산대로 134, 지하2층 (논현동)",37.5173244,127.0234197
104,동물약국,진약국,정상,서울특별시 강남구 신사동 629-38번지,"서울특별시 강남구 도산대로37길 6, 1층 (신사동)",37.5214168,127.0316876
105,동물약국,에이타워약국,정상,서울특별시 강남구 역삼동 822-1번지,"서울특별시 강남구 테헤란로 105, 1층 (역삼동)",37.4986627,127.0285121
106,동물약국,도곡우리약국,정상,서울특별시 강남구 도곡동 527-3번지 도곡렉슬상가 2층 214-1호,"서울특별시 강남구 선릉로 225, 도곡렉슬상가 2층 214-1호 (도곡동)",37.4953504,127.0527143
107,동물약국,여리약국,정상,서울특별시 강남구 역삼동 830-70번지 1층 103호,"서울특별시 강남구 역삼로7길 3, 1층 103호 (역삼동)",37.4943147,127.0330453
108,동물약국,연세팜약국,정상,서울특별시 강남구 논현동 144-20번지 101호,"서울특별시 강남구 학동로4길 24, 101호 (논현동)",37.509907,127.0233354
109,동물약국,청담밝은약국,정상,서울특별시 강남구 삼성동 35-8번지 한일빌딩,"서울특별시 강남구 선릉로 612, 한일빌딩 1층 (삼성동)",37.5115184,127.0437072
110,동물약국,타워약국,정상,서울특별시 강남구 신사동 501-2번지,"서울특별시 강남구 도산대로 107, 1층 (신사동)",37.5167698,127.0200738
111,동물약국,신현대약국,정상,서울특별시 강남구 압구정동 426번지 현대아파트,"서울특별시 강남구 압구정로 151, 상가제2동 1층 9호 (압구정동, 현대아파트)",37.52622210000001,127.0244795
112,동물약국,르씨엘약국,정상,서울특별시 강남구 논현동 88-7번지 101호,"서울특별시 강남구 학동로 215, CL타워 101호 (논현동)",37.5148754,127.032599
113,동물약국,웰그린약국,정상,서울특별시 강남구 역삼동 765-7번지 103호,"서울특별시 강남구 선릉로 311, 한티빌딩 103호 (역삼동)",37.4973288,127.0520728
114,동물약국,밝은마음약국,정상,서울특별시 강남구 신사동 583-3번지 제이비 미소빌딩 110호,"서울특별시 강남구 논현로 841, 제이비 미소빌딩 110호 (신사동)",37.5240574,127.0279161
115,동물약국,선릉수정약국,정상,서울특별시 강남구 삼성동 141-19번지 오성빌딩,"서울특별시 강남구 선릉로 510, 오성빌딩 (삼성동)",37.5051676,127.0489466
116,동물약국,강남리더스약국,정상,서울특별시 강남구 세곡동 581,"서울특별시 강남구 헌릉로 569, 1층 105호 (세곡동)",37.4657816,127.1011914
117,동물약국,도곡약국,정상,서울특별시 강남구 도곡동 425-1,"서울특별시 강남구 논현로28길 2, 1층 (도곡동)",37.4820289,127.0433432
118,동물약국,청담와이약국,정상,서울특별시 강남구 청담동 118-17 네이처 포엠,"서울특별시 강남구 압구정로 461, 네이처 포엠 B104호 (청담동)",37.5252633,127.0471584
119,동물약국,나리약국,정상,서울특별시 강남구 대치동 1022-2 진흥빌딩,"서울특별시 강남구 도곡로 442, 진흥빌딩 105호 (대치동)",37.4979348,127.0588248
120,동물약국,대치약국,정상,서울특별시 강남구 대치동 896-36 1층,"서울특별시 강남구 선릉로86길 42, 1층 (대치동)",37.5039251,127.0531223
121,동물약국,1층엔약국,정상,서울특별시 강남구 신사동 502-6 ICT TOWER,"서울특별시 강남구 강남대로 624, ICT TOWER 1층 (신사동)",37.5174868,127.0195352
122,동물약국,비타약국,정상,서울특별시 강남구 역삼동 606-28번지,"서울특별시 강남구 논현로 561, 1층 (역삼동)",37.5061352,127.0340687
123,동물약국,신사스퀘어약국,정상,서울특별시 강남구 신사동 504-11,"서울특별시 강남구 강남대로 652, 1층 105호 (신사동)",37.519457,127.0191187
124,동물약국,삼성도담약국,정상,서울특별시 강남구 삼성동 49-12,서울특별시 강남구 봉은사로 469(삼성동),37.5126001,127.0507861
125,동물약국,튼튼중앙약국,정상,서울특별시 강남구 개포동 12-4 석탑프라자,"서울특별시 강남구 개포로 615, 석탑프라자 305-1호 (개포동)",37.4926936,127.0756284
126,동물약국,개포이화약국,정상,서울특별시 강남구 일원동 743 디에이치 자이 개포,"서울특별시 강남구 영동대로 22, S401동 4층 412호 (일원동, 디에이치 자이 개포)",37.4909336,127.0751203
127,동물약국,한티참약국,정상,서울특별시 강남구 역삼동 765-28 한티KR타워,"서울특별시 강남구 선릉로 305, 한티KR타워 1층 101호 (역삼동)",37.4966422,127.0524101
128,동물약국,논현약국,정상,서울특별시 강남구 논현동 240-13 고영빌딩,"서울특별시 강남구 선릉로129길 22, 고영빌딩 1층 (논현동)",37.5161391,127.0396655
129,동물약국,개포코리아약국,정상,서울특별시 강남구 개포동 167-9 1층,"서울특별시 강남구 선릉로 34, 1층 (개포동)",37.4802905,127.0626272
130,동물약국,베리타스약국,정상,"서울특별시 강남구 개포동 12-4 석탑프라자, 1층 , 112,113,114호","서울특별시 강남구 개포로 615, 석탑프라자 1층 112,113,114호 (개포동)",37.4926936,127.0756284
131,동물약국,청담엔동물약국,정상,서울특별시 강남구 논현동 93-3 서림빌딩 1층,"서울특별시 강남구 도산대로 330, 서림빌딩 1층 (논현동)",37.5224488,127.038113
132,동물약국,곰돌이약국,정상,서울특별시 강남구 개포동 1283 개포자이르네 1층 117호,"서울특별시 강남구 언주로7길 6, 1층 117호 (개포동, 개포자이르네)",37.4807384,127.0734635
133,동물약국,펜타약국,정상,서울특별시 강남구 대치동 890-49번지 선릉역대우아이빌,"서울특별시 강남구 테헤란로64길 9, 지하1층 101호 (대치동, 선릉역대우아이빌)",37.50449560000001,127.0515557
134,동물약국,도곡명약국,정상,서울특별시 강남구 도곡동 543-7번지 도곡1차 I PARK,"서울특별시 강남구 도곡로28길 8, 102,103호 (도곡동, 도곡1차 I PARK)",37.4921212,127.0432091
135,동물약국,동호약국,정상,서울특별시 강남구 대치동 997-11번지 동남빌딩,"서울특별시 강남구 테헤란로114길 16, 동남빌딩 1층 (대치동)",37.50854350000001,127.0665736
136,동물약국,허지웅약국,정상,서울특별시 강남구 대치동 946번지 105호,"서울특별시 강남구 테헤란로 532, 1층 105호 (대치동)",37.5082136,127.0622783
137,동물약국,경희서울한약국,정상,서울특별시 강남구 신사동 566-8번지 주은빌딩 101호,"서울특별시 강남구 논현로159길 23, 주은빌딩 101호 (신사동)",37.5228188,127.0262438
138,동물약국,신현대약국,정상,서울특별시 강남구 압구정동 426번지 현대아파트 상가2동 109호,"서울특별시 강남구 압구정로 151, 상가2동 109호 (압구정동, 현대아파트)",37.52622210000001,127.0244795
139,동물약국,강남허브약국,정상,서울특별시 강남구 논현동 241-3번지 에스케이 허브블루 109호,"서울특별시 강남구 학동로 342, 에스케이 허브블루 109호 (논현동)",37.5166861,127.0405907
140,동물약국,압구정온누리약국,정상,서울특별시 강남구 신사동 580번지 아세아빌딩,"서울특별시 강남구 압구정로 164, 아세아빌딩 (신사동)",37.5265158,127.0276751
141,동물약국,삼성참약사 약국,정상,서울특별시 강남구 삼성동 157-36 싹타워,"서울특별시 강남구 테헤란로 505, 싹타워 1층 (삼성동)",37.507586,127.0574469
142,동물약국,삼성정다운약국,정상,서울특별시 강남구 일원동 684-1 하나은행 일원중앙,"서울특별시 강남구 일원로 37, 하나은행 일원중앙 1층 101호 (일원동)",37.4904946,127.0812734
143,동물약국,압구정수약국,정상,서울특별시 강남구 신사동 608-1 1층,"서울특별시 강남구 압구정로32길 23, 1층 (신사동)",37.5262125,127.0300613
144,동물약국,다시봄약국,정상,서울특별시 강남구 도곡동 467-12 군인공제회관 지하1층,"서울특별시 강남구 남부순환로 2806, 군인공제회관 지하1층 (도곡동)",37.4890581,127.0528941
145,동물약국,오월애약국,정상,서울특별시 강남구 신사동 501 신사미타워 102호,"서울특별시 강남구 강남대로 616, 신사미타워 102호 (신사동)",37.5167295,127.0197908
146,동물약국,역삼우주약국,정상,서울특별시 강남구 역삼동 719-24 역삼역센트럴푸르지오 지하1층 B106호,"서울특별시 강남구 언주로85길 32, 역삼역센트럴푸르지오 지하1층 B106호 (역삼동)",37.500858,127.0405881
147,동물약국,한티역약국,정상,서울특별시 강남구 역삼동 765-25 다른빌딩,"서울특별시 강남구 도곡로 323, 다른빌딩 1층 (역삼동)",37.496028,127.0512443
148,동물약국,서울동물약국,정상,서울특별시 강남구 역삼동 765-8 SJ빌딩 1층,"서울특별시 강남구 선릉로 309, SJ빌딩 1층 (역삼동)",37.5075986,127.0360211
149,동물약국,세코아약국,정상,서울특별시 강남구 역삼동 642-9 송촌빌딩 703-1호,"서울특별시 강남구 논현로 503, 송촌빌딩 703-1호 (역삼동)",37.5012325,127.0363259
150,동물약국,365역삼역약국,정상,서울특별시 강남구 역삼동 804 역삼역 2호선 지하상가 127호,"서울특별시 강남구 테헤란로 지하156, 역삼역 2호선 지하상가 127호 (역삼동)",37.500326,127.036087
