,id,name,note,lat,lng
870,A00606,구로공단역주변화장실,공중,37.48479390036288,126.90330320993166
871,A00607,신월제1동주민센터,공공청사,37.53280062185872,126.83152013437022
872,A00854,양천우체국,공공청사,37.53284364458799,126.87616510243193
873,A00855,청원주유소화장실,개방,37.56318872773768,126.91325637147204
874,A00662,서대문자연사박물관,공공청사,37.57678335082923,126.93789442324574
875,A00663,올림픽쉼터화장실,공중,37.51040365011192,127.07232403300094
876,A00624,신정제2동주민센터,공공청사,37.519196922986,126.87071875942203
877,A00625,문화예술공원2화장실,공중,37.46827223207498,127.03112352155334
878,A00918,용두1공중화장실,공중,37.57476466963664,127.03483710930888
879,A00919,문래우체국,공공청사,37.51389919097988,126.89515983920082
880,A00920,홍릉근린공원화장실,공중,37.58893431176179,127.0469642530772
881,A00921,영등포등기소,공공청사,37.51331728283214,126.8990652678074
882,A00922,망우1동공중화장실,공중,37.598875695615696,127.11141947767985
883,A00923,문래동주민자치센터,공공청사,37.51709829172538,126.8995464211148
884,A00848,신정4동문화샌터,공공청사,37.52597454307832,126.85660014948284
885,A00849,금성주유소화장실,개방,37.49487511542322,126.96143247825758
886,A00850,양천구청,공공청사,37.51699394902021,126.8664720589618
887,A00851,마포주유소화장실,개방,37.55055689288841,126.9556457971698
888,A00852,양천보건소,공공청사,37.51760142981824,126.86592278198808
889,A00853,대흥주유소화장실,개방,37.546169419997454,126.94005672973192
890,A00943,신길2동지구대,공공청사,37.51341772674644,126.91423622417612
891,A00944,반포종합운동장공중화장실,공중,37.49987653479332,126.995075794935
892,A00945,신길1동주민센터,공공청사,37.5109949984556,126.92141424748712
893,A00946,서울놀이마당화장실,공중,37.50944891726188,127.09866562893204
894,A00955,신길5동우체국,공공청사,37.49843189827629,126.9079849310584
895,A00956,오금공원인라인스케이트장화장실,공중,37.50500005513587,127.13160096664426
896,A00957,신길5동주민자치센터,공공청사,37.50163697322623,126.90526509242692
897,A00796,개운지구대,공공청사,37.604436150965306,127.0324205490372
898,A00585,잠실3동주민센터,공공청사,37.51331886802431,127.0944074816916
899,A00586,노량진근린공원1화장실,공중,37.51023746841939,126.92857028347794
900,A00587,가락2동주민센터,공공청사,37.4986897631254,127.12663748498844
901,A00422,북가좌제2동주민센터,공공청사,37.5814932709964,126.9112079475707
902,A00423,광남중학교입구공중화장실,공중,37.54030157493567,127.10164025655146
903,A00591,신정제6동주민센터,공공청사,37.51704732341532,126.86441953156913
904,A00592,사육신공원화장실,공중,37.51384494743439,126.948199248578
905,A00593,신정제3동주민센터,공공청사,37.51515493917855,126.85484205002078
906,A00389,망원2동주민센터,공공청사,37.56040794992582,126.90228703337468
907,A00695,도화소공중화장실,공중,37.54109891843583,126.94554922963933
908,A00696,서대문우체국,공공청사,37.56086956268314,126.93209806611958
909,A00697,성산2공중화장실,공중,37.56772419672512,126.90824425003566
910,A00579,국사봉등산로입구1화장실,공중,37.49397642710471,126.9411028769579
911,A00580,거여1동주민센터,공공청사,37.49695614708829,127.14329725494152
912,A00581,상도근린공원체육장1화장실,공중,37.496834154592285,126.94834456815026
913,A00620,양재근린공원화장실,공중,37.47166985623353,127.04237311466478
914,A00609,목제1동주민센터,공공청사,37.53035244213012,126.87120149501098
915,A00610,관악산입구화장실,공중,37.46707544378873,126.94720058516953
916,A00576,석촌동주민센터,공공청사,37.50356107194759,127.1036835358602
917,A00577,이수교백로화장실,공중,37.49917598600729,126.98449174291748
918,A00578,가락본동주민센터,공공청사,37.49556232577624,127.12179119120326
919,A00691,망원유수지화장실,공중,37.55890960977314,126.8972248267498
920,A00692,서부교육청,공공청사,37.55756056661625,126.94682907814686
921,A00693,합정2공중화장실,공중,37.55045150855931,126.90853163305992
922,A00694,신촌동자치회관,공공청사,37.55780400829386,126.93953526342705
923,A00594,삼일공원화장실,공중,37.48586517911861,126.97456049727572
924,A00595,신월제2동주민센터,공공청사,37.52497275313908,126.84458635463685
925,A00596,모래네놀이터화장실,공중,37.47782526214583,126.95563919056684
926,A00685,다솜공중화장실,공중,37.56246538380773,126.91540854566269
927,A00686,신촌우체국,공공청사,37.55691106536451,126.94389248902112
928,A00711,복사꽃공중화장실,공중,37.53908094774484,126.94674747187884
929,A00712,반포제3동사무소,공공청사,37.51202909938343,127.00558552514234
930,A00713,옹달샘공중화장실,공중,37.55490333742699,126.90207622323403
931,A00733,세원제일주유소화장실,개방,37.57043604171519,126.83812404114288
932,A00734,구립금호도서관,공공청사,37.55423715822849,127.02490564456656
933,A00735,성북주유소화장실,개방,37.634894887508544,127.02294006546364
934,A00759,서울숲지구대,공공청사,37.53806238547711,127.0522800099402
935,A00760,구인주유소화장실,개방,37.502554174604505,126.87987703803547
936,A00649,탄천공원화장실,공중,37.48743023323888,127.10634281013093
937,A00650,마포평생학습관,공공청사,37.55433043169568,126.92424392995842
938,A00651,학동공원화장실,공중,37.51549491339436,127.02522151958668
939,A00646,서부수도사업소,공공청사,37.55704023887256,126.96023018309648
940,A00510,정릉1동주민센터,공공청사,37.60142637468339,127.0166867935295
941,A00511,솔밭근린공원화장실,공중,37.65298401589891,127.01187261484247
942,A00512,정릉4동주민센터,공공청사,37.61337385843331,127.00702809281393
943,A00437,홍은제1동주민센터,공공청사,37.59323255228508,126.94391109975254
944,A00438,상봉공중화장실,공중,37.59318271253949,127.08238632493224
945,A00439,서초4동주민센터,공공청사,37.50263817318947,127.0221570469775
946,A00643,개포공원화장실,공중,37.48279697419277,127.06615753284314
947,A00644,서부지방검찰청,공공청사,37.54965316717997,126.95575809118765
948,A00645,도곡공원화장실,공중,37.48965828698371,127.04414505518518
949,A00433,홍은제2동주민센터,공공청사,37.58297824721424,126.93639727682644
950,A00434,신내1동공중화장실,공중,37.61454933178691,127.1009212261846
951,A00640,한국전력서부지점,공공청사,37.5417901056014,126.94649811262578
952,A00641,학여울공원화장실,공중,37.49078480437665,127.06929212461114
953,A00642,마포우체국,공공청사,37.54323874457284,126.9497811423672
954,A00744,열린금호교육문화관,공공청사,37.55274269129756,127.01990939068166
955,A00745,보원석유영보주유소화장실,개방,37.565444486780414,126.84604993318736
956,A00647,한솔공원화장실,공중,37.480993149773205,127.07809837956202
957,A00648,마포세무서,공공청사,37.54654516835143,126.939501307909
958,A00435,홍은2동주민센터,공공청사,37.58006124545499,126.9341200967048
959,A00436,등나무공중화장실,공중,37.59767100288106,127.09666980583154
960,A00629,사당역세권화장실,공중,37.47680653162998,126.982533878008
961,A00630,서교119안전센터,공공청사,37.55026687473141,126.91555934206228
962,A00631,뒷벌공원화장실,공중,37.49044301302176,126.98687616629726
963,A00746,마장국민체육센터,공공청사,37.56216639814715,127.04081477841264
964,A00720,용왕산공원A화장실,공중,37.51424264819341,126.8457850870958
965,A00747,가양주유소화장실,개방,37.566424065345856,126.84576575140092
966,A00748,성동구도시관리공단,공공청사,37.57169442875036,127.03696465281436
967,A00749,공항주유소화장실,개방,37.56098164968273,126.81710956301325
968,A00588,노량진근린공원2화장실,공중,37.50755631649408,126.9278281671764
969,A00704,서울시립어린이병원,공공청사,37.45576796092516,127.068892911672
970,A00705,공덕2공중화장실,공중,37.5444177102253,126.9489996257139
971,A00706,반포종합사회복지관,공공청사,37.509920429635095,127.0110534895352
972,A00736,성동문화정보센터,공공청사,37.559184773413946,127.03496743033334
973,A00701,은행나무공중화장실,공중,37.56458450905372,126.9223386872292
974,A00702,서초구민회관,공공청사,37.48182951256975,127.03599300191236
975,A00703,동교2공중화장실,공중,37.56017079787144,126.92331378341856
976,A00589,신정제7동주민센터,공공청사,37.514412909454826,126.85968274608295
977,A00590,백로공원화장실,공중,37.50680101713861,126.93558318280051
978,A00385,해오름공원화장실,공중,37.55683240805395,127.09207965756676
979,A00386,공덕동주민센터,공공청사,37.55020291528031,126.96009826217868
980,A00387,아차산생태공원입구화장실,공중,37.55200824189837,127.10148897849696
981,A00730,성동문화회관,공공청사,37.55933295356183,127.0360536217988
982,A00731,제일주유소화장실,개방,37.64015301894074,127.0172101640246
983,A00732,성동구용답도서관,공공청사,37.56671005285011,127.05131419879334
984,A00698,서초구청,공공청사,37.48359481396449,127.0326784753788
985,A00699,노고산1공중화장실,공중,37.55390683948013,126.94121868380002
986,A00700,서초구청민원실,공공청사,37.483520767441576,127.03311795982356
987,A00476,종암2동마을마당화장실,공중,37.60154681991406,127.0389498296641
988,A00477,성수1가제1동주민센터,공공청사,37.542034624218864,127.04971913433138
989,A00632,성산소방파출소,공공청사,37.570575581758845,126.90317059392044
990,A00633,도산공원화장실,공중,37.52439552214945,127.03513323155026
991,A00634,마포소방서,공공청사,37.55002324733843,126.95978266906025
992,A00635,역삼공원(위)화장실,공중,37.502256947898296,127.02999280044806
993,A00672,서대문세무서,공공청사,37.58879827739993,126.94532840954211
994,A00673,건너말공원화장실,공중,37.4918088340436,127.1239641807536
995,A00674,서부수도사업소,공공청사,37.58302014431603,126.95241340943826
996,A00983,KT영등포지사,공공청사,37.52720061240712,126.90525966376138
997,A00984,염리동주유소화장실,개방,37.54635626536614,126.94488232933968
998,A00985,근로복지공단,공공청사,37.520466154498585,126.91357724745446
999,A00608,관악산관리사무소뒤화장실,공중,37.468341650456,126.94540424380313
1000,A00687,느티나무공중화장실,공중,37.5596550246823,126.91880534417083
1001,A00478,장위3동마을마당화장실,공중,37.62032852115712,127.05331428476148
1002,A00479,행당제2동주민센터,공공청사,37.55823177814969,127.0293679108734
1003,A00688,신촌지구대,공공청사,37.55853959419409,126.94301921203125
1004,A00689,망원생활체육화장실,공중,37.5532543248287,126.90032748671454
1005,A00690,충정로지구대,공공청사,37.562263464209146,126.96385698500646
1006,A01367,훼미리주유소화장실,개방,37.49130225213276,127.1153784591905
1007,A01368,중랑경찰서,공공청사,37.60573208243924,127.07656716512732
1008,A01369,바원프리웨이주유소화장실,개방,37.48389585775173,127.1230891984662
1009,A00603,신월제5동주민센터,공공청사,37.539701422286186,126.82736091350492
1010,A00604,신림6동시장길2화장실,공중,37.46882862464346,126.93160633310876
1011,A00605,신정제1동주민센터,공공청사,37.51860099916995,126.85432832302028
1012,A00565,방이1동무진센터,공공청사,37.510981886573205,127.1239100060768
1013,A00566,해바라기공중화장실,공중,37.63487045700123,127.07129931635988
1014,A00664,서대문소방서,공공청사,37.57318229492162,126.93600876624484
1015,A00600,봉림교가로공원화장실,공중,37.48413898221545,126.92638855972082
1016,A00601,목제6동주민센터,공공청사,37.53802959277984,126.88443751335298
1017,A00602,신림6동시장길1화장실,공중,37.470045223361794,126.93253260958676
1018,A00562,연지공중화장실,공중,37.62809048735673,127.0532717355536
1019,A00563,풍납2동주민센터,공공청사,37.52875208245155,127.1168004116981
1020,A00564,신창공중화장실,공중,37.62722000460115,127.05168754895608
1021,A00559,삼전동주민센터,공공청사,37.502734624259,127.0925546568946
1022,A00560,비석골공중화장실,공중,37.630783486131065,127.04868953832296
1023,A00561,마천2동주민센터,공공청사,37.49686564987568,127.14856078247637
